Id,tags_list,road,cultivation,agriculture,haze,clear,habitation,bare_ground,blooming,partly_cloudy,selective_logging,blow_down,primary,slash_burn,artisinal_mine,water,conventional_mine,cloudy
train_36191,"['agriculture', 'blooming', 'clear', 'primary']",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_36192,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36193,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36194,"['cultivation', 'partly_cloudy', 'primary', 'slash_burn']",0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
train_36195,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36196,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36197,"['agriculture', 'clear', 'habitation', 'primary', 'water']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_36198,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36199,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36200,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36201,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36202,"['agriculture', 'clear', 'cultivation', 'primary', 'selective_logging']",0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_36203,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36204,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36205,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36206,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36207,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36208,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36209,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36210,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36211,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36212,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36213,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36214,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36215,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36216,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36217,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36218,"['agriculture', 'clear', 'primary', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36219,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36220,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36221,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36222,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36223,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36224,"['agriculture', 'clear', 'cultivation', 'primary', 'road']",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36225,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36226,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36227,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36228,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36229,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36230,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36231,"['clear', 'habitation', 'primary', 'road']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36232,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36233,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36234,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36235,"['agriculture', 'clear', 'cultivation', 'primary', 'road']",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36236,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36237,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36238,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36239,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36240,"['clear', 'primary', 'blooming']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_36241,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36242,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36243,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36244,"['clear', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36245,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36246,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36247,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36248,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36249,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36250,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36251,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36252,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36253,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36254,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36255,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36256,"['artisinal_mine', 'clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_36257,"['partly_cloudy', 'primary', 'road']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36258,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36259,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36260,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36261,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36262,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36263,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36264,"['clear', 'primary', 'road', 'selective_logging']",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_36265,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36266,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36267,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36268,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36269,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36270,"['blooming', 'haze', 'primary']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
train_36271,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36272,"['agriculture', 'blooming', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_36273,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36274,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36275,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36276,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36277,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36278,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36279,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36280,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36281,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36282,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36283,"['agriculture', 'cultivation', 'habitation', 'partly_cloudy', 'primary', 'road']",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_36284,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36285,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36286,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36287,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36288,"['agriculture', 'clear', 'habitation', 'primary', 'water']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_36289,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary', 'road']",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36290,"['clear', 'primary', 'road', 'selective_logging']",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_36291,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36292,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36293,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36294,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36295,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36296,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36297,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36298,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36299,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36300,"['agriculture', 'haze', 'primary', 'road', 'water']",1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_36301,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36302,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36303,"['agriculture', 'clear', 'primary', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36304,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36305,"['agriculture', 'clear', 'primary', 'road', 'slash_burn']",1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
train_36306,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36307,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36308,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36309,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36310,"['agriculture', 'clear', 'primary', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36311,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36312,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36313,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36314,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36315,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36316,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36317,"['artisinal_mine', 'clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_36318,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36319,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36320,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36321,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36322,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36323,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36324,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36325,"['cultivation', 'partly_cloudy', 'primary']",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36326,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36327,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36328,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36329,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36330,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36331,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36332,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36333,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36334,"['agriculture', 'clear', 'habitation', 'primary', 'road', 'water']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_36335,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36336,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36337,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36338,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36339,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36340,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36341,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36342,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36343,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36344,"['agriculture', 'clear']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_36345,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36346,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36347,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36348,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36349,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36350,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36351,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36352,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36353,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36354,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary']",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36355,"['clear', 'habitation', 'primary', 'road']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36356,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36357,"['agriculture', 'clear', 'habitation', 'primary']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36358,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36359,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36360,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36361,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36362,"['clear', 'habitation', 'primary', 'road']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36363,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36364,"['clear', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36365,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36366,"['clear', 'habitation', 'primary', 'road']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36367,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36368,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36369,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36370,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36371,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36372,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36373,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36374,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36375,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36376,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36377,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36378,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36379,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36380,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36381,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36382,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36383,"['agriculture', 'clear', 'cultivation', 'primary', 'road']",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36384,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36385,"['agriculture', 'clear', 'habitation', 'primary']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36386,"['clear', 'cultivation', 'habitation', 'primary', 'road', 'water']",1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_36387,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36388,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_36389,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36390,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36391,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36392,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36393,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36394,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36395,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36396,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary', 'road', 'slash_burn']",1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
train_36397,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36398,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36399,"['clear', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36400,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36401,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36402,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36403,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36404,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36405,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36406,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary']",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36407,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36408,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36409,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36410,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36411,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36412,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36413,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36414,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36415,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36416,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36417,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36418,"['clear', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36419,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36420,"['clear', 'habitation', 'road']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_36421,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36422,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36423,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36424,"['haze', 'primary', 'water']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_36425,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36426,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36427,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36428,"['agriculture', 'clear', 'cultivation', 'primary', 'road']",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36429,"['clear', 'habitation', 'primary', 'water']",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_36430,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_36431,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36432,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36433,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_36434,"['clear', 'habitation', 'primary', 'water']",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_36435,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_36436,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36437,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_36438,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_36439,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
