Id,road,cultivation,agriculture,haze,clear,habitation,bare_ground,blooming,partly_cloudy,selective_logging,blow_down,primary,slash_burn,artisinal_mine,water,conventional_mine,cloudy
train_37295,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37296,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_37297,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37298,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37299,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37300,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_37301,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37302,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
train_37303,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37304,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37306,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_37307,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37308,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37309,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37310,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37311,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37312,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37313,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37314,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37315,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37316,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37317,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37318,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37319,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37320,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37321,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_37322,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_37323,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37324,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37326,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37328,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37329,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37330,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
train_37331,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37332,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37333,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
train_37334,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37335,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37336,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37337,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37338,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37339,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37340,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37341,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
train_37342,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37343,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37344,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37345,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37346,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37347,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37348,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37349,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37351,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37352,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37353,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37354,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37356,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_37357,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37358,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_37359,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37360,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37361,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_37362,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37363,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37364,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_37365,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37366,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37368,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37369,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37370,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37371,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37372,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_37373,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37374,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_37375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37376,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37377,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37378,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37379,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37380,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37382,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37383,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37384,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37385,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37387,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37388,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37389,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37390,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37391,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37392,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37393,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_37394,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37396,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37397,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37398,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37399,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37400,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37401,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37402,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37403,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37404,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37405,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37406,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37407,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37408,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37409,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37410,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37411,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
train_37412,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37413,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37414,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37415,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37416,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37417,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37418,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37419,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37420,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37421,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37422,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37424,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37425,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37426,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37427,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37428,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37429,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37430,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37431,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37432,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37433,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37434,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_37435,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37436,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37437,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37438,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37440,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37441,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37442,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37443,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_37444,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37446,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37447,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37448,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37449,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37450,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37451,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37452,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37453,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37454,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37455,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37456,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37457,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_37458,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37459,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37460,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_37461,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37462,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37463,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37464,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37466,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37467,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37468,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37470,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37472,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37473,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37474,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37475,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37476,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37477,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37478,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37479,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37480,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37481,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_37482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_37483,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37484,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37485,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37486,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37487,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37488,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_37489,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37490,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37491,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37493,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37496,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37497,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_37498,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37499,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37500,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37501,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37502,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37503,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37504,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_37506,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37507,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37508,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37509,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37510,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37511,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_37512,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37513,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37514,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37515,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37516,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37517,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
train_37518,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37519,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37520,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37521,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37522,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37523,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37524,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37525,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37526,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37527,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37528,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37529,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37530,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37532,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37533,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37534,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37535,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37536,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37537,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37539,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37540,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37541,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37542,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37543,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_37544,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37545,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
train_37546,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_37547,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37548,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37549,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37550,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37551,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_37552,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37553,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_37554,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37556,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37557,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37558,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37559,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37560,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37561,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37562,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37564,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37565,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37566,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_37567,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
train_37568,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37569,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37570,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37572,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37573,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_37574,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37575,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37576,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37577,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
train_37578,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37579,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37580,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37581,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37582,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_37583,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37584,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37585,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37586,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37587,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37588,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
train_37589,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37590,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37591,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37593,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37594,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37595,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37596,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37597,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37598,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37599,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37600,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37601,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37602,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37603,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37604,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37605,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37606,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37607,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37608,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37609,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37610,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37611,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37612,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_37613,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37614,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37615,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37616,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_37617,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37618,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37619,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37620,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37622,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_37623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_37625,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_37626,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37627,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37628,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37629,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37630,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37631,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37632,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37633,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37634,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37635,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37636,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37637,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37638,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37639,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_37641,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37642,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37643,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37644,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_37645,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37646,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37647,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37649,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37650,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
